ranker,player,nationality,position,team,age,birth_year,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,matches,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
0.0,André,br BRA,MF,Wolves,24-188,2001,21.0,16.0,"1,515",16.8,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.2,0.2,0.5,0.7,11.0,58.0,6.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.05,0.01,0.05,Matches,5.0,0.0,0.0,0.3,0.0,0.0,0.0,29.6,1.0,0.04,-0.2,-0.2,641.0,731.0,87.7,11012.0,3189.0,304.0,320.0,95.0,267.0,287.0,93.0,56.0,97.0,57.7,0.7,-0.5,10.0,58.0,4.0,1.0,679.0,49.0,26.0,0.0,4.0,37.0,2.0,18.0,10.0,7.0,0.0,3.0,7.0,25.0,1.58,13.0,7.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,20.0,24.0,13.0,5.0,20.0,42.0,47.6,22.0,22.0,7.0,15.0,16.0,58.0,37.0,5.0,901.0,65.0,249.0,545.0,120.0,3.0,901.0,22.0,9.0,40.9,10.0,45.5,471.0,2166.0,1008.0,10.0,0.0,15.0,16.0,533.0,0.0,22.0,24.0,0.0,0.0,0.0,0.0,106.0,4.0,10.0,28.6
0.0,Jaidon Anthony,eng ENG,"MF,FW",Burnley,26-050,1999,21.0,16.0,"1,346",15.0,5.0,1.0,6.0,5.0,0.0,0.0,3.0,0.0,2.5,2.5,0.6,3.1,27.0,19.0,72.0,0.33,0.07,0.4,0.33,0.4,0.18,0.05,0.22,0.18,0.22,Matches,23.0,10.0,43.5,1.54,0.67,0.22,0.5,15.1,0.0,0.12,+2.5,+2.5,297.0,418.0,71.1,4653.0,944.0,153.0,195.0,78.5,108.0,137.0,78.8,19.0,43.0,44.2,1.3,+0.4,16.0,19.0,9.0,4.0,364.0,52.0,1.0,3.0,0.0,28.0,10.0,13.0,10.0,1.0,1.0,2.0,16.0,33.0,2.36,25.0,2.0,4.0,0.0,2.0,0.0,5.0,0.36,3.0,0.0,1.0,0.0,1.0,0.0,24.0,13.0,5.0,17.0,2.0,14.0,27.0,51.9,13.0,20.0,5.0,15.0,8.0,32.0,16.0,2.0,622.0,18.0,103.0,287.0,242.0,43.0,622.0,42.0,13.0,31.0,22.0,52.4,329.0,1975.0,920.0,14.0,9.0,50.0,21.0,373.0,0.0,15.0,28.0,3.0,1.0,1.0,0.0,66.0,7.0,16.0,30.4
0.0,Alphonse Areola,fr FRA,GK,West Ham United,32-327,1993,18.0,18.0,"1,620",18.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.0,Matches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,535.0,54.2,9470.0,7368.0,45.0,45.0,100.0,121.0,121.0,100.0,124.0,368.0,33.7,0.0,+1.0,1.0,9.0,0.0,0.0,322.0,212.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.12,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,3.0,595.0,477.0,585.0,10.0,0.0,0.0,595.0,0.0,0.0,0.0,0.0,0.0,267.0,1325.0,748.0,0.0,0.0,0.0,0.0,206.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,7.0,4.0,1.0,80.0
0.0,Jhon Arias,co COL,"FW,MF",Wolves,28-121,1997,21.0,13.0,"1,068",11.9,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.3,3.3,0.6,3.9,19.0,33.0,45.0,0.08,0.0,0.08,0.08,0.08,0.28,0.05,0.33,0.28,0.33,Matches,16.0,3.0,18.8,1.35,0.25,0.06,0.33,15.2,3.0,0.2,-2.3,-2.3,354.0,412.0,85.9,5407.0,961.0,198.0,218.0,90.8,126.0,145.0,86.9,20.0,28.0,71.4,0.6,-0.6,11.0,23.0,8.0,3.0,375.0,37.0,5.0,0.0,2.0,30.0,3.0,16.0,12.0,2.0,0.0,0.0,11.0,27.0,2.32,18.0,4.0,2.0,1.0,0.0,2.0,2.0,0.17,2.0,0.0,0.0,0.0,0.0,0.0,40.0,25.0,16.0,16.0,8.0,16.0,30.0,53.3,14.0,28.0,2.0,26.0,8.0,48.0,16.0,0.0,580.0,17.0,97.0,281.0,215.0,36.0,580.0,23.0,8.0,34.8,11.0,47.8,295.0,1603.0,717.0,18.0,3.0,22.0,24.0,343.0,0.0,22.0,9.0,3.0,0.0,0.0,0.0,51.0,9.0,17.0,34.6
0.0,Harrison Armstrong,eng ENG,MF,Everton,19-001,2007,4.0,2.0,191.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,39.0,82.1,481.0,102.0,20.0,20.0,100.0,11.0,15.0,73.3,1.0,1.0,100.0,0.1,0.0,1.0,5.0,2.0,0.0,39.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.78,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,5.0,4.0,0.0,52.0,4.0,7.0,34.0,13.0,1.0,52.0,3.0,1.0,33.3,2.0,66.7,33.0,199.0,128.0,1.0,0.0,3.0,2.0,34.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,6.0,2.0,2.0,50.0
0.0,Tolu Arokodare,ng NGA,FW,Wolves,25-058,2000,18.0,8.0,737.0,8.2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.5,1.5,0.6,2.1,9.0,6.0,28.0,0.12,0.0,0.12,0.12,0.12,0.2,0.08,0.28,0.2,0.28,Matches,21.0,4.0,19.0,2.56,0.49,0.05,0.25,13.4,1.0,0.08,-0.5,-0.5,80.0,141.0,56.7,1025.0,144.0,48.0,80.0,60.0,23.0,37.0,62.2,2.0,5.0,40.0,0.2,-0.6,8.0,5.0,1.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,1.74,9.0,0.0,0.0,3.0,0.0,1.0,2.0,0.27,1.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,2.0,2.0,0.0,1.0,2.0,50.0,1.0,2.0,0.0,2.0,3.0,7.0,19.0,0.0,261.0,19.0,31.0,111.0,121.0,47.0,261.0,21.0,11.0,52.4,10.0,47.6,119.0,512.0,205.0,5.0,6.0,40.0,11.0,183.0,0.0,12.0,7.0,3.0,0.0,0.0,0.0,18.0,48.0,45.0,51.6
0.0,Taiwo Awoniyi,ng NGA,FW,Nottingham Forest,28-161,1997,7.0,1.0,187.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.4,0.9,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.22,0.2,0.42,0.22,0.42,Matches,5.0,3.0,60.0,2.41,1.44,0.0,0.0,12.5,0.0,0.09,-0.5,-0.5,27.0,32.0,84.4,360.0,32.0,17.0,18.0,94.4,9.0,10.0,90.0,0.0,0.0,0.0,0.4,-0.4,3.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.96,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,59.0,3.0,5.0,26.0,29.0,10.0,59.0,1.0,0.0,0.0,1.0,100.0,36.0,139.0,41.0,3.0,0.0,13.0,2.0,47.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,6.0,6.0,19.0,24.0
0.0,Yasin Ayari,se SWE,MF,Brighton,22-106,2003,19.0,16.0,"1,521",16.9,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,2.4,2.4,0.9,3.3,13.0,52.0,24.0,0.12,0.06,0.18,0.12,0.18,0.14,0.05,0.2,0.14,0.2,Matches,37.0,9.0,24.3,2.19,0.53,0.05,0.22,21.9,2.0,0.07,-0.4,-0.4,676.0,805.0,84.0,11326.0,2556.0,335.0,367.0,91.3,277.0,310.0,89.4,52.0,90.0,57.8,0.9,+0.1,11.0,35.0,9.0,1.0,764.0,36.0,14.0,0.0,6.0,22.0,3.0,16.0,9.0,1.0,0.0,5.0,11.0,36.0,2.13,23.0,5.0,1.0,5.0,2.0,0.0,5.0,0.3,3.0,0.0,0.0,2.0,0.0,0.0,39.0,19.0,10.0,21.0,8.0,14.0,36.0,38.9,22.0,11.0,3.0,8.0,22.0,61.0,16.0,4.0,1007.0,47.0,249.0,558.0,213.0,25.0,1007.0,41.0,13.0,31.7,25.0,61.0,577.0,2513.0,1023.0,19.0,3.0,24.0,15.0,689.0,0.0,16.0,21.0,0.0,0.0,0.0,0.0,99.0,7.0,14.0,33.3
0.0,Benoît Badiashile,fr FRA,DF,Chelsea,24-300,2001,6.0,4.0,336.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,275.0,93.8,4836.0,1356.0,82.0,85.0,96.5,159.0,162.0,98.1,16.0,25.0,64.0,0.0,0.0,0.0,19.0,1.0,0.0,258.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.54,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.27,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,1.0,2.0,50.0,1.0,5.0,3.0,2.0,7.0,10.0,14.0,1.0,306.0,40.0,150.0,148.0,8.0,0.0,306.0,0.0,0.0,0.0,0.0,0.0,201.0,759.0,369.0,1.0,0.0,1.0,0.0,219.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,11.0,3.0,4.0,42.9
0.0,Dilane Bakwa,fr FRA,FW,Nottingham Forest,23-147,2002,8.0,3.0,303.0,3.4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.9,1.3,12.0,12.0,38.0,0.0,0.3,0.3,0.0,0.3,0.12,0.27,0.39,0.12,0.39,Matches,6.0,3.0,50.0,1.78,0.89,0.0,0.0,18.9,0.0,0.07,-0.4,-0.4,100.0,148.0,67.6,1460.0,406.0,64.0,77.0,83.1,28.0,40.0,70.0,5.0,18.0,27.8,0.7,+0.1,7.0,7.0,3.0,2.0,133.0,14.0,2.0,1.0,1.0,25.0,5.0,7.0,5.0,1.0,0.0,1.0,5.0,11.0,3.27,8.0,1.0,2.0,0.0,0.0,0.0,1.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,20.0,4.0,2.0,1.0,1.0,0.0,1.0,4.0,0.0,192.0,3.0,27.0,54.0,115.0,11.0,192.0,17.0,4.0,23.5,10.0,58.8,115.0,798.0,326.0,7.0,4.0,5.0,2.0,134.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,19.0,0.0,2.0,0.0
0.0,Carlos Baleba,cm CMR,MF,Brighton,22-017,2004,17.0,14.0,921.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,0.1,0.3,10.0,24.0,8.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches,11.0,0.0,0.0,1.07,0.0,0.0,0.0,27.8,0.0,0.02,-0.2,-0.2,319.0,374.0,85.3,5025.0,1071.0,173.0,185.0,93.5,106.0,125.0,84.8,26.0,41.0,63.4,0.2,-0.1,3.0,25.0,2.0,0.0,369.0,5.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,0.9,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,11.0,3.0,12.0,3.0,5.0,16.0,31.3,11.0,9.0,2.0,7.0,15.0,33.0,18.0,1.0,483.0,26.0,117.0,294.0,81.0,1.0,483.0,13.0,7.0,53.8,5.0,38.5,279.0,1248.0,575.0,11.0,1.0,17.0,11.0,281.0,0.0,21.0,10.0,0.0,0.0,1.0,0.0,51.0,14.0,9.0,60.9
0.0,Daniel Ballard,nir NIR,DF,Sunderland,26-120,1999,18.0,14.0,"1,315",14.6,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.4,1.4,0.7,2.1,6.0,34.0,4.0,0.14,0.0,0.14,0.14,0.14,0.1,0.05,0.16,0.1,0.16,Matches,19.0,9.0,47.4,1.3,0.62,0.11,0.22,9.0,0.0,0.08,+0.6,+0.6,492.0,604.0,81.5,9525.0,3486.0,148.0,167.0,88.6,286.0,313.0,91.4,46.0,96.0,47.9,0.4,-0.7,6.0,36.0,2.0,0.0,554.0,45.0,8.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,12.0,0.88,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11.0,10.0,8.0,2.0,9.0,12.0,75.0,3.0,16.0,13.0,3.0,12.0,32.0,102.0,1.0,783.0,140.0,428.0,299.0,60.0,44.0,783.0,0.0,0.0,0.0,0.0,0.0,423.0,2546.0,1554.0,5.0,0.0,4.0,1.0,463.0,0.0,16.0,18.0,3.0,0.0,0.0,0.0,31.0,68.0,40.0,63.0
0.0,Ross Barkley,eng ENG,MF,Aston Villa,32-046,1993,7.0,0.0,121.0,1.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.5,0.9,5.0,9.0,4.0,0.74,0.0,0.74,0.74,0.74,0.29,0.37,0.65,0.29,0.65,Matches,4.0,2.0,50.0,2.98,1.49,0.25,0.5,13.0,0.0,0.1,+0.6,+0.6,44.0,51.0,86.3,696.0,239.0,24.0,28.0,85.7,15.0,17.0,88.2,4.0,5.0,80.0,0.2,-0.5,2.0,5.0,2.0,0.0,50.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.98,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.74,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,3.0,0.0,2.0,5.0,40.0,3.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,68.0,4.0,16.0,36.0,17.0,5.0,68.0,2.0,0.0,0.0,1.0,50.0,35.0,282.0,158.0,4.0,0.0,2.0,3.0,44.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,2.0,2.0,50.0
0.0,Ashley Barnes,eng ENG,FW,Burnley,36-082,1989,2.0,0.0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.86,0.86,0.86,Matches,1.0,0.0,0.0,8.18,0.0,0.0,0.0,12.3,0.0,0.11,-0.1,-0.1,1.0,5.0,20.0,15.0,12.0,1.0,2.0,50.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,7.0,4.0,2.0,11.0,1.0,1.0,100.0,0.0,0.0,4.0,4.0,3.0,1.0,0.0,3.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,57.1
0.0,Harvey Barnes,eng ENG,FW,Newcastle United,28-042,1997,21.0,10.0,"1,041",11.6,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,4.5,4.5,1.4,5.9,38.0,34.0,106.0,0.43,0.0,0.43,0.43,0.43,0.43,0.13,0.56,0.43,0.56,Matches,31.0,15.0,48.4,2.68,1.3,0.16,0.33,16.1,0.0,0.15,+0.5,+0.5,223.0,308.0,72.4,3179.0,853.0,144.0,166.0,86.7,66.0,96.0,68.8,9.0,24.0,37.5,1.8,-1.4,13.0,12.0,13.0,5.0,302.0,4.0,1.0,1.0,1.0,50.0,2.0,1.0,1.0,0.0,0.0,2.0,14.0,35.0,3.31,24.0,0.0,6.0,5.0,0.0,0.0,6.0,0.57,3.0,0.0,2.0,1.0,0.0,0.0,6.0,4.0,0.0,5.0,1.0,4.0,12.0,33.3,8.0,7.0,0.0,7.0,1.0,7.0,12.0,1.0,422.0,13.0,35.0,146.0,248.0,64.0,422.0,30.0,10.0,33.3,18.0,60.0,282.0,1844.0,978.0,21.0,18.0,22.0,12.0,318.0,0.0,8.0,12.0,2.0,0.0,0.0,0.0,33.0,4.0,4.0,50.0
0.0,Thierno Barry,fr FRA,FW,Everton,23-091,2002,22.0,14.0,"1,188",13.2,4.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,3.5,3.5,0.4,3.9,9.0,8.0,60.0,0.3,0.0,0.3,0.3,0.3,0.28,0.03,0.32,0.28,0.32,Matches,22.0,7.0,31.8,1.67,0.53,0.18,0.57,9.7,0.0,0.17,-0.5,-0.5,117.0,196.0,59.7,1451.0,162.0,73.0,100.0,73.0,32.0,67.0,47.8,4.0,8.0,50.0,0.2,-0.4,5.0,6.0,0.0,0.0,196.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.9,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,9.0,11.1,8.0,8.0,2.0,6.0,2.0,4.0,16.0,0.0,350.0,20.0,34.0,155.0,162.0,45.0,350.0,18.0,6.0,33.3,12.0,66.7,157.0,728.0,271.0,11.0,5.0,52.0,8.0,265.0,0.0,25.0,5.0,10.0,0.0,0.0,0.0,15.0,71.0,91.0,43.8
0.0,Calvin Bassey,ng NGA,DF,Fulham,26-020,1999,16.0,15.0,"1,359",15.1,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.6,0.6,0.1,0.7,19.0,51.0,4.0,0.07,0.0,0.07,0.07,0.07,0.04,0.01,0.05,0.04,0.05,Matches,5.0,1.0,20.0,0.33,0.07,0.2,1.0,17.6,0.0,0.12,+0.4,+0.4,839.0,957.0,87.7,15096.0,4778.0,307.0,331.0,92.7,467.0,497.0,94.0,53.0,105.0,50.5,0.2,-0.1,4.0,56.0,5.0,1.0,879.0,76.0,28.0,0.0,7.0,6.0,21.0,0.0,0.0,0.0,0.0,2.0,12.0,16.0,1.06,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,15.0,23.0,7.0,1.0,17.0,22.0,77.3,5.0,22.0,13.0,9.0,10.0,41.0,68.0,5.0,1116.0,135.0,568.0,506.0,46.0,6.0,1116.0,14.0,7.0,50.0,5.0,35.7,705.0,3840.0,2279.0,7.0,1.0,9.0,10.0,773.0,0.0,15.0,18.0,0.0,0.0,1.0,0.0,66.0,20.0,19.0,51.3
0.0,Altay Bayındır,tr TUR,GK,Manchester Utd,27-281,1998,6.0,6.0,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,192.0,63.5,3438.0,2646.0,30.0,30.0,100.0,52.0,53.0,98.1,40.0,109.0,36.7,0.0,-0.2,1.0,8.0,1.0,0.0,160.0,32.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,208.0,165.0,207.0,1.0,0.0,0.0,208.0,1.0,1.0,100.0,0.0,0.0,142.0,645.0,374.0,0.0,0.0,2.0,0.0,126.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,100.0
0.0,Jean-Ricner Bellegarde,ht HAI,"MF,FW",Wolves,27-207,1998,14.0,9.0,689.0,7.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8,0.8,0.4,1.2,26.0,40.0,22.0,0.13,0.0,0.13,0.13,0.13,0.11,0.05,0.16,0.11,0.16,Matches,15.0,4.0,26.7,1.96,0.52,0.07,0.25,23.0,1.0,0.06,+0.2,+0.2,199.0,265.0,75.1,3535.0,882.0,91.0,104.0,87.5,81.0,107.0,75.7,24.0,41.0,58.5,0.6,-0.4,4.0,16.0,16.0,2.0,240.0,22.0,8.0,3.0,2.0,18.0,0.0,5.0,5.0,0.0,0.0,3.0,8.0,13.0,1.7,8.0,2.0,0.0,1.0,2.0,0.0,1.0,0.13,1.0,0.0,0.0,0.0,0.0,0.0,18.0,11.0,5.0,8.0,5.0,4.0,4.0,100.0,0.0,11.0,2.0,9.0,7.0,25.0,12.0,2.0,372.0,11.0,46.0,190.0,141.0,15.0,372.0,25.0,12.0,48.0,7.0,28.0,214.0,1541.0,841.0,19.0,5.0,18.0,14.0,238.0,0.0,9.0,20.0,0.0,0.0,0.0,0.0,21.0,4.0,11.0,26.7
0.0,Rodrigo Bentancur,uy URU,MF,Tottenham Hotspur,28-209,1997,20.0,17.0,"1,410",15.7,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.5,0.5,0.8,1.2,11.0,41.0,19.0,0.06,0.06,0.13,0.06,0.13,0.03,0.05,0.08,0.03,0.08,Matches,9.0,2.0,22.2,0.57,0.13,0.11,0.5,18.5,0.0,0.05,+0.5,+0.5,627.0,748.0,83.8,10105.0,2195.0,297.0,338.0,87.9,293.0,330.0,88.8,27.0,50.0,54.0,0.7,+0.2,9.0,45.0,5.0,1.0,738.0,9.0,5.0,2.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,20.0,1.28,19.0,0.0,1.0,0.0,0.0,0.0,2.0,0.13,2.0,0.0,0.0,0.0,0.0,0.0,37.0,22.0,12.0,21.0,4.0,19.0,26.0,73.1,7.0,24.0,6.0,18.0,22.0,59.0,43.0,1.0,935.0,74.0,300.0,496.0,151.0,20.0,935.0,23.0,13.0,56.5,9.0,39.1,469.0,2256.0,963.0,9.0,0.0,16.0,5.0,566.0,0.0,15.0,3.0,1.0,0.0,1.0,0.0,100.0,25.0,36.0,41.0
0.0,Sander Berge,no NOR,MF,Fulham,27-340,1998,22.0,21.0,"1,812",20.1,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.6,0.6,1.5,2.2,32.0,111.0,16.0,0.0,0.05,0.05,0.0,0.05,0.03,0.08,0.11,0.03,0.11,Matches,5.0,2.0,40.0,0.25,0.1,0.0,0.0,18.1,0.0,0.13,-0.6,-0.6,914.0,1018.0,89.8,15746.0,4182.0,384.0,423.0,90.8,457.0,485.0,94.2,60.0,71.0,84.5,0.9,-0.5,14.0,96.0,10.0,3.0,1003.0,14.0,12.0,2.0,10.0,9.0,2.0,0.0,0.0,0.0,0.0,1.0,13.0,39.0,2.04,37.0,0.0,0.0,2.0,0.0,0.0,3.0,0.16,2.0,0.0,0.0,1.0,0.0,0.0,32.0,24.0,13.0,15.0,4.0,12.0,17.0,70.6,5.0,26.0,13.0,13.0,14.0,46.0,31.0,0.0,1179.0,63.0,311.0,718.0,151.0,10.0,1179.0,14.0,5.0,35.7,9.0,64.3,676.0,3681.0,1885.0,23.0,3.0,17.0,11.0,798.0,0.0,20.0,5.0,0.0,0.0,1.0,1.0,78.0,37.0,17.0,68.5
